customer_id,customer_name,age,gender,city,state,phone_number,email,registration_date,language_preference,primary_device
C0206,Ankit Kulkarni,57,Male,Patna,Bihar,7846312241,ankit.kulkarni35@yahoo.com,2024-09-29,Telugu,Mobile
C0207,Sneha Rao,36,Female,Hyderabad,Telangana,6031207356,sneha.rao48@gmail.com,2024-04-19,,Mobile
C0208,Ananya Singh,43,Female,Nagpur,Maharashtra,8346013673,ananya.singh59@yahoo.com,2023-04-07,Gujarati,Tablet
C0209,Aarti Yadav,20,Female,Guwahati,Assam,9474350313,aarti.yadav22@yahoo.com,2023-10-10,Kannada,Mobile
C0210,Tanvi Malhotra,27,Female,Coimbatore,Tamil Nadu,8271950052,tanvi.malhotra17@yahoo.com,2024-05-14,Marathi,Tablet
C0211,Sneha Sinha,26,Female,Hyderabad,Telangana,6784873928,sneha.sinha36@gmail.com,2024-09-05,Tamil,Smart TV
C0212,Prashant Patil,18,Male,Bhopal,Madhya Pradesh,8095935186,prashant.patil99@gmail.com,2024-07-18,English,Laptop
C0213,Shubham Kumar,26,Male,Noida,Uttar Pradesh,8173109678,shubham.kumar7@yahoo.com,2024-01-11,Hindi,Smart TV
C0214,Riya Kapoor,21,Female,Coimbatore,Tamil Nadu,6509480141,riya.kapoor13@outlook.com,2023-04-14,Kannada,Smart TV
C0215,Sonia Rajan,29,Female,Jodhpur,Rajasthan,6195761228,sonia.rajan21@gmail.com,2024-06-30,Marathi,Laptop
C0216,Swati Pandey,58,Female,Howrah,West Bengal,7939836845,swati.pandey51@outlook.com,2023-01-01,Hindi,Smart TV
C0217,Rohit Sharma,32,Other,Bengaluru,Karnataka,,rohit.sharma36@yahoo.com,2024-07-20,Telugu,Mobile
C0218,Dinesh Nair,41,Male,Lucknow,Uttar Pradesh,7419693157,dinesh.nair89@gmail.com,2024-08-13,Bengali,Mobile
C0219,Simran Sinha,21,Female,Chennai,Tamil Nadu,6139060480,simran.sinha42@gmail.com,2024-05-29,English,Tablet
C0220,Simran Chavan,45,Female,Warangal,Telangana,8251790864,simran.chavan90@gmail.com,2023-05-14,Kannada,Tablet
C0221,Vishal Pillai,51,Male,Mysuru,Karnataka,7659116655,vishal.pillai84@gmail.com,2023-01-25,Marathi,Tablet
C0222,Tanya Patel,32,Female,Bengaluru,Karnataka,9103924051,tanya.patel43@gmail.com,2023-08-03,Punjabi,Laptop
C0223,Payal Nair,60,Female,Mumbai,Maharashtra,9420439407,,2024-02-02,Marathi,Mobile
C0224,Ravi Menon,50,Male,Patna,Bihar,7798123878,,2023-09-11,Gujarati,Tablet
C0225,Sneha Tiwari,40,Female,Bhopal,Madhya Pradesh,7046084325,sneha.tiwari12@outlook.com,2024-01-27,Kannada,Tablet
C0226,Nikhil Agarwal,56,Male,Chennai,Tamil Nadu,8983248262,nikhil.agarwal21@yahoo.com,22-11-2023,Tamil,Smart TV
C0227,Nikhil Verma,44,Male,Howrah,West Bengal,7231220994,nikhil.verma77@yahoo.com,2023-08-26,,Mobile
C0228,Yukta Shah,56,Female,Surat,Gujarat,7267722330,yukta.shah35@gmail.com,2024-02-27,Kannada,Smart TV
C0229,Manoj Hegde,38,Male,Ahmedabad,Gujarat,6609656999,manoj.hegde91@gmail.com,2023-02-09,Hindi,Smart TV
C0230,Komal Patel,51,Female,Bhopal,Madhya Pradesh,8476447264,komal.patel67@yahoo.com,2023-05-26,Tamil,Mobile
C0231,Nitin Patil,44,Male,Chennai,Tamil Nadu,8714521117,nitin.patil91@yahoo.com,2024-01-29,Telugu,Tablet
C0232,Anjali Reddy,54,Female,Indore,Madhya Pradesh,8220644742,anjali.reddy26@gmail.com,2023-01-04,Gujarati,Tablet
C0233,Charvi Sharma,49,Female,Mysuru,Karnataka,6767199038,charvi.sharma27@gmail.com,2023-02-20,Marathi,Mobile
C0234,Rohan Rajan,37,Male,Chennai,Tamil Nadu,6224999827,rohan.rajan5@yahoo.com,2023-04-06,English,Mobile
C0235,Aditi Kumar,26,Female,Delhi,Delhi,7586833901,aditi.kumar68@gmail.com,2023-03-31,Bengali,Tablet
C0236,Swati Banerjee,57,Female,Coimbatore,Tamil Nadu,6877293430,swati.banerjee16@gmail.com,2023-08-01,English,Mobile
C0237,Akash Iyer,0,Male,Patna,Bihar,9448850155,akash.iyer4@gmail.com,2023-06-29,Gujarati,Tablet
C0238,Shreya Malhotra,47,Female,Jodhpur,Rajasthan,6608495880,shreya.malhotra46@gmail.com,2023-03-09,Hindi,Laptop
C0239,Ishita Reddy,42,Other,Noida,Uttar Pradesh,7504617357,ishita.reddy68@yahoo.com,2023-11-06,Hindi,Smart TV
C0240,Tanya Chavan,48,Female,Jaipur,Rajasthan,7784521823,tanya.chavan92@yahoo.com,2024-06-18,Hindi,Mobile
C0241,Rohan Joshi,60,Male,Guwahati,Assam,7353344857,rohan.joshi21@yahoo.com,2023-10-08,Punjabi,Mobile
C0242,Dinesh Naidu,27,Male,Patna,Bihar,8214958702,dinesh.naidu7@gmail.com,2023-04-19,English,Smart TV
C0243,Tanvi Saxena,37,Female,Chennai,Tamil Nadu,9792171747,tanvi.saxena19@gmail.com,2024-09-23,Telugu,Laptop
C0244,Swati Kapoor,22,Female,Surat,Gujarat,6724599281,swati.kapoor14@gmail.com,2023-11-30,Bengali,Tablet
C0245,Ajay Chatterjee,53,Male,Noida,Uttar Pradesh,6153966958,ajay.chatterjee86@yahoo.com,2023-03-21,Gujarati,Mobile
C0246,Ishita Yadav,46,Female,Noida,Uttar Pradesh,6191965701,ishita.yadav75@gmail.com,2024-10-13,Telugu,Tablet
C0247,Preeti Hegde,30,Female,Bengaluru,Karnataka,7651909862,preeti.hegde71@outlook.com,24-02-2023,Marathi,Mobile
C0248,Sneha Chatterjee,55,Female,Kolkata,West Bengal,6668327238,sneha.chatterjee54@gmail.com,2023-06-07,Telugu,Smart TV
C0249,Arjun Nair,49,Male,Indore,Madhya Pradesh,8126796927,arjun.nair58@gmail.com,2024-01-29,Hindi,Tablet
C0250,Sonia Chavan,52,Female,Lucknow,Uttar Pradesh,9975197128,sonia.chavan36@outlook.com,2024-04-21,Tamil,Smart TV
C0251,Rahul Patil,37,Male,Kanpur,Uttar Pradesh,7807787956,rahul.patil38@gmail.com,2023-10-24,Bengali,Laptop
C0252,Yash Krishnan,21,Male,Indore,Madhya Pradesh,9471281442,yash.krishnan33@yahoo.com,2023-01-15,Telugu,Tablet
C0253,Varun Banerjee,33,Male,Surat,Gujarat,9512927663,varun.banerjee22@yahoo.com,2023-08-04,Hindi,Laptop
C0254,Divya Singh,43,Female,Surat,Gujarat,8667428604,divya.singh87@outlook.com,2023-11-20,Hindi,Mobile
C0255,Nidhi Agarwal,59,Female,Hyderabad,Telangana,7149673938,nidhi.agarwal24@gmail.com,2023-11-17,Tamil,Mobile
C0256,Shubham Joshi,40,Male,Mysuru,Karnataka,7300910939,shubham.joshi16@yahoo.com,2023-03-30,Telugu,Mobile
C0257,Rekha Bose,22,Female,Bhopal,Madhya Pradesh,7654214066,rekha.bose34@gmail.com,2023-07-02,Kannada,Tablet
C0258,Tejas Joshi,45,Male,Bengaluru,Karnataka,6410119470,tejas.joshi82@outlook.com,2023-01-01,Bengali,Smart TV
C0259,Komal Rajan,999,Female,Surat,Gujarat,9830671985,komal.rajan8@gmail.com,2024-10-09,Marathi,Laptop
C0260,Ramesh Bose,29,Male,Jodhpur,Rajasthan,,ramesh.bose90@gmail.com,2024-02-04,Marathi,Tablet
C0261,Manoj Pillai,30,Male,Mumbai,Maharashtra,6618478700,manoj.pillai93@gmail.com,2023-02-13,Punjabi,Tablet
C0262,Charvi Nair,32,Female,Nagpur,Maharashtra,,charvi.nair61@gmail.com,25-09-2024,Telugu,Mobile
C0263,Vikram Ghosh,24,Male,Ahmedabad,Gujarat,9117993136,vikram.ghosh95@gmail.com,2024-02-16,Punjabi,Smart TV
C0264,Sanjay Patel,39,Male,Nagpur,Maharashtra,8625827390,sanjay.patel81@gmail.com,2024-09-19,Gujarati,Mobile
C0265,Varun Gupta,55,Male,Warangal,Telangana,6232487632,varun.gupta24@yahoo.com,2024-05-26,Bengali,Laptop
C0266,Akash Chatterjee,51,Male,Delhi,Delhi,8734031277,akash.chatterjee6@gmail.com,2023-02-25,English,Laptop
C0267,Ramesh Patel,21,Male,Jodhpur,Rajasthan,9781137995,ramesh.patel42@gmail.com,2023-08-24,Tamil,Smart TV
C0268,Lakshmi Sinha,22,Female,Surat,Gujarat,9623972652,lakshmi.sinha46@gmail.com,2023-10-04,Hindi,Laptop
C0269,Ramesh Kapoor,39,Male,Mysuru,Karnataka,8929831687,ramesh.kapoor61@outlook.com,2024-04-18,Kannada,Smart TV
C0270,Nitin Menon,55,Male,Gurgaon,Haryana,9600780686,nitin.menon13@gmail.com,2024-04-08,Hindi,Tablet
C0271,Shreya Tiwari,59,Female,Nagpur,Maharashtra,,shreya.tiwari59@yahoo.com,2024-08-07,,Tablet
C0272,Rajesh Desai,41,Male,Bhopal,Madhya Pradesh,9165804649,rajesh.desai88@gmail.com,2023-03-24,Hindi,Laptop
C0273,Divya Sinha,57,Female,Pune,Maharashtra,8818325381,divya.sinha97@yahoo.com,2024-08-17,Kannada,Laptop
C0274,Vivek Chavan,35,Male,Pune,Maharashtra,7778817884,vivek.chavan87@gmail.com,2023-03-09,Tamil,Mobile
C0275,Varun Bose,22,Male,Delhi,Delhi,9272380468,varun.bose54@outlook.com,2024-03-30,,Smart TV
C0276,Gaurav Kulkarni,44,Male,Lucknow,Uttar Pradesh,7798877492,gaurav.kulkarni34@outlook.com,2023-08-21,Hindi,Smart TV
C0277,Ramesh Reddy,28,Male,Patna,Bihar,8222310592,ramesh.reddy27@gmail.com,2024-07-29,Marathi,Smart TV
C0278,Kartik Reddy,25,Male,Mumbai,Maharashtra,8752088547,kartik.reddy97@outlook.com,2024-08-10,Gujarati,Laptop
C0279,Yukta Patel,53,Female,Delhi,Delhi,6937515093,yukta.patel99@gmail.com,2023-10-12,Gujarati,Mobile
C0280,Sunita Pillai,56,Other,Kanpur,Uttar Pradesh,9562656504,sunita.pillai58@gmail.com,2024-07-28,Gujarati,Tablet
C0281,Deepa Reddy,45,Female,Guwahati,Assam,8991234785,deepa.reddy97@gmail.com,2024-01-20,Bengali,Tablet
C0282,Ramesh Rajan,26,Male,Bengaluru,Karnataka,6049478730,ramesh.rajan39@yahoo.com,2024-10-17,Bengali,Tablet
C0283,Ankit Verma,35,Male,Surat,Gujarat,9959796471,ankit.verma3@gmail.com,2023-09-23,Marathi,Tablet
C0284,Shreya Tiwari,35,Female,Coimbatore,Tamil Nadu,7044818321,shreya.tiwari42@gmail.com,2023-11-20,Bengali,Laptop
C0285,Shweta Joshi,40,Female,Gurgaon,Haryana,,shweta.joshi63@gmail.com,2024-02-26,Tamil,Smart TV
C0286,Gaurav Pillai,53,Male,Kanpur,Uttar Pradesh,9671120754,gaurav.pillai57@yahoo.com,2024-09-03,Telugu,Laptop
C0287,Deepak Menon,27,Male,Patna,Bihar,8321611076,deepak.menon85@gmail.com,2024-06-09,Bengali,Mobile
C0288,Aarav Joshi,56,Male,Bengaluru,Karnataka,7012495528,aarav.joshi65@yahoo.com,06-08-2024,Hindi,Smart TV
C0289,Deepa Reddy,52,Female,Mumbai,Maharashtra,8875927125,deepa.reddy66@outlook.com,2023-08-22,Marathi,Mobile
C0290,Shubham Shah,41,Male,Patna,Bihar,9157164794,shubham.shah29@yahoo.com,2024-07-21,English,Smart TV
C0291,Yukta Pandey,49,Female,Indore,Madhya Pradesh,6811266912,yukta.pandey44@gmail.com,2023-07-25,Tamil,Smart TV
C0292,Suhana Das,55,Female,Lucknow,Uttar Pradesh,6579678427,suhana.das64@gmail.com,2023-08-25,Tamil,Mobile
C0293,Suhana Verma,42,Female,Kanpur,Uttar Pradesh,8499118773,suhana.verma65@gmail.com,2023-09-25,Punjabi,Mobile
C0294,Anjali Agarwal,25,Female,Kolkata,West Bengal,6700284276,anjali.agarwal63@gmail.com,2023-04-23,Punjabi,Tablet
C0295,Karan Chavan,34,Male,Surat,Gujarat,6954500902,karan.chavan95@yahoo.com,20-08-2024,Marathi,Tablet
C0296,Dinesh Tiwari,21,Male,Indore,Madhya Pradesh,8491141520,dinesh.tiwari85@gmail.com,2024-03-08,Bengali,Mobile
C0297,Tanvi Verma,42,Female,Lucknow,Uttar Pradesh,9713578529,tanvi.verma26@gmail.com,2024-05-23,Tamil,Smart TV
C0298,Vikram Ghosh,43,Male,Mysuru,Karnataka,9919541987,vikram.ghosh10@gmail.com,2024-10-29,Bengali,Tablet
C0299,Swati Pillai,34,Female,Kanpur,Uttar Pradesh,8082973748,swati.pillai56@yahoo.com,2024-08-02,Kannada,Laptop
C0300,Ankit Nair,37,Male,Howrah,West Bengal,9364424936,ankit.nair4@gmail.com,2023-09-09,Gujarati,Tablet
C0301,Rohan Pillai,26,Male,Mumbai,Maharashtra,8070015941,rohan.pillai47@outlook.com,2023-04-03,Telugu,Smart TV
C0302,Omkar Mehta,55,Male,Jaipur,Rajasthan,9391559636,omkar.mehta28@gmail.com,2023-10-09,Hindi,Tablet
C0303,Divya Yadav,48,Female,Indore,Madhya Pradesh,7257540900,divya.yadav31@yahoo.com,2023-09-17,Marathi,Mobile
C0304,Sonia Saxena,43,Female,Hyderabad,Telangana,8432756041,sonia.saxena61@yahoo.com,2024-02-27,English,Mobile
C0305,Rekha Chavan,44,Female,Kanpur,Uttar Pradesh,7700272063,rekha.chavan11@yahoo.com,2023-04-24,Telugu,Tablet
C0306,Swati Saxena,26,Female,Hyderabad,Telangana,7431652669,swati.saxena72@gmail.com,2024-10-24,Tamil,Tablet
C0307,Karan Singh,45,Male,Kanpur,Uttar Pradesh,9529108677,karan.singh25@gmail.com,2023-09-30,Telugu,Tablet
C0308,Ruhi Iyer,36,Female,Guwahati,Assam,6262044397,ruhi.iyer88@outlook.com,2024-10-24,,Smart TV
C0309,Komal Iyer,45,Female,Guwahati,Assam,9180053759,komal.iyer77@outlook.com,16-02-2023,English,Laptop
C0310,Shreya Shah,53,Other,Pune,Maharashtra,7287572158,shreya.shah41@gmail.com,2023-02-15,Bengali,Laptop
C0311,Deepa Banerjee,34,Female,Jaipur,Rajasthan,8572870320,deepa.banerjee34@gmail.com,2023-06-17,Gujarati,Mobile
C0312,Akash Chopra,25,Male,Guwahati,Assam,9513422849,akash.chopra75@outlook.com,2023-01-05,English,Mobile
C0313,Tejas Joshi,19,Male,Warangal,Telangana,9659152017,tejas.joshi59@yahoo.com,2024-10-05,Hindi,Laptop
C0314,Payal Saxena,54,Female,Gurgaon,Haryana,9450189616,payal.saxena99@gmail.com,2024-02-13,Telugu,Tablet
C0315,Deepa Nair,49,Female,Howrah,West Bengal,7925158377,deepa.nair73@outlook.com,2024-09-06,Marathi,Smart TV
C0316,Vijay Gupta,39,Male,Ahmedabad,Gujarat,8788147617,vijay.gupta88@gmail.com,2023-11-04,Bengali,Mobile
C0317,Anjali Chavan,45,Female,Howrah,West Bengal,7549180172,anjali.chavan6@yahoo.com,2023-03-27,Marathi,Tablet
C0318,Tanya Hegde,39,Female,Noida,Uttar Pradesh,9941680061,tanya.hegde59@gmail.com,2024-02-19,Gujarati,Laptop
C0319,Payal Pandey,43,Female,Warangal,Telangana,8031030372,payal.pandey81@yahoo.com,2024-07-05,Gujarati,Smart TV
C0320,Arjun Mehta,27,Male,Guwahati,Assam,6707933496,,2024-10-07,English,Tablet
C0321,Ruhi Naidu,20,Female,Surat,Gujarat,6308069581,ruhi.naidu61@gmail.com,2023-04-30,Marathi,Tablet
C0322,Sneha Reddy,30,Female,Surat,Gujarat,8839597246,sneha.reddy87@outlook.com,2024-10-30,Telugu,Smart TV
C0323,Amit Malhotra,30,Male,Noida,Uttar Pradesh,9674338005,amit.malhotra21@outlook.com,2023-06-28,Hindi,Mobile
C0324,Deepak Hegde,53,Male,Mysuru,Karnataka,7508428910,deepak.hegde59@outlook.com,2023-04-24,Tamil,Mobile
C0325,Meera Mehta,41,Female,Noida,Uttar Pradesh,6871255213,meera.mehta99@gmail.com,2023-01-07,Marathi,Laptop
C0326,Riya Das,44,Female,Coimbatore,Tamil Nadu,8286326667,riya.das88@outlook.com,2024-01-06,Hindi,Mobile
C0327,Harish Desai,28,Male,Howrah,West Bengal,9290846684,harish.desai45@yahoo.com,2023-01-09,Telugu,Tablet
C0328,Sanjay Patil,57,Male,Bhopal,Madhya Pradesh,7634108562,sanjay.patil28@gmail.com,2023-04-06,Marathi,Smart TV
C0329,Kartik Krishnan,37,Male,Guwahati,Assam,9054851017,kartik.krishnan59@gmail.com,2023-12-14,Punjabi,Smart TV
C0330,Aditya Rajan,42,Male,Jaipur,Rajasthan,9589357126,aditya.rajan8@yahoo.com,2024-03-11,Gujarati,Mobile
C0331,Shubham Desai,51,Male,Kolkata,West Bengal,6776228277,shubham.desai68@gmail.com,2023-05-01,Hindi,Smart TV
C0332,Shweta Mehta,44,Female,Delhi,Delhi,7082154544,shweta.mehta19@gmail.com,2024-08-26,Bengali,Laptop
C0333,Tejas Sharma,40,Male,Nagpur,Maharashtra,6794975679,tejas.sharma82@gmail.com,2024-04-16,Telugu,Laptop
C0334,Ajay Sinha,43,Male,Chennai,Tamil Nadu,6412094818,ajay.sinha70@gmail.com,2024-08-13,Punjabi,Smart TV
C0335,Namrata Verma,52,Female,Noida,Uttar Pradesh,7339718956,namrata.verma3@gmail.com,2023-12-15,Punjabi,Laptop
C0336,Amit Mehta,52,Male,Noida,Uttar Pradesh,8412462095,amit.mehta39@gmail.com,2024-02-04,Marathi,Laptop
C0337,Deepak Singh,56,Male,Lucknow,Uttar Pradesh,6140578617,deepak.singh3@gmail.com,2023-10-03,Tamil,Smart TV
C0338,Shreya Ghosh,46,Female,Nagpur,Maharashtra,8258238687,shreya.ghosh80@gmail.com,2023-10-24,Hindi,Tablet
C0339,Prashant Sinha,58,Male,Bengaluru,Karnataka,9289141612,prashant.sinha56@yahoo.com,2023-08-04,Marathi,Laptop
C0340,Tanya Das,38,Female,Chennai,Tamil Nadu,7020970026,tanya.das63@gmail.com,2024-02-07,Tamil,Mobile
C0341,Tanya Mehta,42,Female,Kanpur,Uttar Pradesh,8017537030,tanya.mehta91@yahoo.com,2024-01-02,Bengali,Smart TV
C0342,Tejas Pandey,49,Male,Patna,Bihar,8036149872,tejas.pandey73@gmail.com,2024-09-09,Telugu,Mobile
C0343,Vishal Menon,35,Male,Bengaluru,Karnataka,,vishal.menon79@outlook.com,2023-09-16,Hindi,Tablet
C0344,Pooja Yadav,44,Female,Hyderabad,Telangana,6758030468,,2023-07-19,Hindi,Smart TV
C0345,Sonia Kumar,30,Other,Noida,Uttar Pradesh,9107609543,sonia.kumar44@gmail.com,2023-02-25,Kannada,Mobile
C0346,Payal Saxena,58,Female,Ahmedabad,Gujarat,9006512070,payal.saxena9@gmail.com,2023-04-15,Bengali,Tablet
C0347,Ajay Menon,60,Male,Kanpur,Uttar Pradesh,,ajay.menon80@gmail.com,2024-09-26,Hindi,Tablet
C0348,Tanvi Pillai,18,Female,Kanpur,Uttar Pradesh,8928456797,tanvi.pillai6@gmail.com,2023-03-03,Punjabi,Laptop
C0349,Kartik Nair,37,Male,Kanpur,Uttar Pradesh,7089203880,kartik.nair26@gmail.com,2024-10-17,Marathi,Smart TV
C0350,Ishita Bhat,55,Female,Lucknow,Uttar Pradesh,7652170730,ishita.bhat60@yahoo.com,2024-09-30,Marathi,Tablet
C0351,Varun Sharma,22,Male,Coimbatore,Tamil Nadu,,varun.sharma25@gmail.com,2024-10-08,Hindi,Mobile
C0352,Aditya Rao,34,Male,Guwahati,Assam,8230241026,aditya.rao44@yahoo.com,2023-08-04,Marathi,Smart TV
C0353,Payal Agarwal,22,Female,Delhi,Delhi,8338655963,payal.agarwal76@outlook.com,2023-07-13,Telugu,Laptop
C0354,Vivek Shah,55,Male,Surat,Gujarat,9791286857,vivek.shah92@gmail.com,2024-01-18,Gujarati,Tablet
C0355,Sunil Krishnan,31,Male,Mysuru,Karnataka,6363466925,sunil.krishnan97@gmail.com,2023-03-28,Kannada,Mobile
C0356,Pankaj Agarwal,45,Male,Howrah,West Bengal,6546027341,pankaj.agarwal65@gmail.com,2024-06-09,Bengali,Smart TV
C0357,Rahul Pandey,30,Male,Chennai,Tamil Nadu,7439284044,rahul.pandey52@yahoo.com,2024-02-20,Hindi,Tablet
C0358,Ananya Desai,31,Female,Surat,Gujarat,6751536637,ananya.desai48@gmail.com,2023-05-23,Hindi,Tablet
C0359,Nidhi Mishra,45,Female,Indore,Madhya Pradesh,7590902259,nidhi.mishra78@yahoo.com,2024-08-10,Kannada,Tablet
C0360,Ravi Pillai,39,Male,Lucknow,Uttar Pradesh,7121820970,ravi.pillai50@gmail.com,2023-10-18,Punjabi,Mobile
C0361,Sachin Kulkarni,999,Male,Howrah,West Bengal,9286716323,sachin.kulkarni86@gmail.com,2024-05-01,Bengali,Smart TV
C0362,Ishita Das,27,Female,Ahmedabad,Gujarat,6938597779,ishita.das83@gmail.com,2024-04-12,Bengali,Tablet
C0363,Sunita Jain,57,Female,Guwahati,Assam,6291603248,sunita.jain90@gmail.com,2023-08-11,Punjabi,Mobile
C0364,Nikhil Joshi,38,Other,Howrah,West Bengal,7380701765,nikhil.joshi51@yahoo.com,08-02-2023,Telugu,Laptop
C0365,Ishita Chopra,23,Female,Jodhpur,Rajasthan,6274220912,ishita.chopra51@gmail.com,22-06-2023,Bengali,Smart TV
C0366,Varun Iyer,52,Male,Bengaluru,Karnataka,9647090063,varun.iyer31@outlook.com,2023-07-24,Hindi,Laptop
C0367,Kavya Menon,24,Female,Indore,Madhya Pradesh,8068155839,kavya.menon55@gmail.com,2023-05-04,Marathi,Smart TV
C0368,Harish Sharma,47,Male,Mysuru,Karnataka,7950136497,harish.sharma69@outlook.com,2024-08-05,Marathi,Tablet
C0369,Shreya Mishra,38,Female,Indore,Madhya Pradesh,7099768389,,2023-01-22,Bengali,Smart TV
C0370,Sonia Hegde,26,Female,Coimbatore,Tamil Nadu,8263039752,sonia.hegde98@gmail.com,2023-02-10,Bengali,Mobile
C0371,Pankaj Mishra,52,Male,Pune,Maharashtra,8396852701,pankaj.mishra25@outlook.com,2023-02-23,Kannada,Smart TV
C0372,Nitin Naidu,31,Male,Mysuru,Karnataka,6742336293,nitin.naidu82@gmail.com,2023-07-26,Tamil,Laptop
C0373,Karan Malhotra,50,Male,Kanpur,Uttar Pradesh,8706614982,karan.malhotra49@gmail.com,2024-04-19,Punjabi,Tablet
C0374,Rajesh Malhotra,30,Male,Mumbay,Maharashtra,7766656749,rajesh.malhotra16@gmail.com,2024-01-30,English,Laptop
C0375,Nidhi Chavan,58,Female,Patna,Bihar,9663370502,nidhi.chavan88@gmail.com,2023-05-31,Telugu,Mobile
C0376,Amit Sinha,55,Male,Nagpur,Maharashtra,8626448869,amit.sinha94@gmail.com,2023-04-02,Marathi,Smart TV
C0377,Sanjay Desai,18,Male,Noida,Uttar Pradesh,9116864622,sanjay.desai26@gmail.com,2024-05-13,Gujarati,Smart TV
C0378,Vikram Rao,30,Male,Hyderabad,Telangana,6791214161,vikram.rao75@gmail.com,2023-08-29,Tamil,Mobile
C0379,Aarav Krishnan,20,Male,Delhi,Delhi,9698477596,aarav.krishnan44@gmail.com,2023-11-19,English,Tablet
C0380,Nidhi Mishra,18,Female,Ahmedabad,Gujarat,6209184357,nidhi.mishra61@yahoo.com,2024-06-11,Marathi,Mobile
C0381,Anjali Yadav,32,Female,Kanpur,Uttar Pradesh,9567164932,anjali.yadav92@outlook.com,31-05-2024,Tamil,Laptop
C0382,Aditi Kapoor,46,Female,Delhi,Delhi,8332116025,aditi.kapoor29@outlook.com,2023-09-21,Tamil,Smart TV
C0383,Suhana Gupta,39,Female,Mysuru,Karnataka,9566863341,suhana.gupta44@gmail.com,2024-08-29,Tamil,Laptop
C0384,Harish Sinha,18,Male,Warangal,Telangana,8665528993,,2024-04-16,Bengali,Smart TV
C0385,Ramesh Nair,27,Male,Guwahati,Assam,9954814973,ramesh.nair49@gmail.com,2023-03-02,Kannada,Smart TV
C0386,Pooja Rao,43,Female,Warangal,Telangana,8086567566,pooja.rao37@gmail.com,2023-07-19,Tamil,Smart TV
C0387,Nitin Singh,37,Male,Ahmedabad,Gujarat,8774233305,nitin.singh87@yahoo.com,2023-06-01,Telugu,Mobile
C0388,Yash Rao,25,Male,Jaipur,Rajasthan,6263013674,yash.rao84@yahoo.com,2024-01-20,Tamil,Tablet
C0389,Preeti Das,46,Female,Coimbatore,Tamil Nadu,,preeti.das83@gmail.com,2024-06-05,Gujarati,Laptop
C0390,Neha Krishnan,48,Female,Bhopal,Madhya Pradesh,7921518260,neha.krishnan68@gmail.com,15-05-2024,Punjabi,Mobile
C0391,Radha Mehta,56,Female,Patna,Bihar,6510293218,radha.mehta11@gmail.com,2023-05-08,Punjabi,Smart TV
C0392,Aarav Chatterjee,51,Male,Warangal,Telangana,6297585988,aarav.chatterjee6@gmail.com,31-08-2023,Kannada,Smart TV
C0393,Radha Krishnan,26,Female,Guwahati,Assam,9844626714,radha.krishnan19@yahoo.com,2024-07-02,Bengali,Smart TV
C0394,Simran Chavan,44,Female,Gurgaon,Haryana,6609314181,simran.chavan43@yahoo.com,2024-10-17,Bengali,Smart TV
C0395,Geeta Das,999,Female,Mysuru,Karnataka,9128497185,geeta.das71@yahoo.com,2023-10-05,Telugu,Laptop
C0396,Preeti Rao,52,Female,Jodhpur,Rajasthan,6792408222,preeti.rao7@gmail.com,2024-10-16,Kannada,Tablet
C0397,Sunita Saxena,47,Female,Jaipur,Rajasthan,6834146511,sunita.saxena12@gmail.com,2023-06-19,Bengali,Tablet
C0398,Priya Agarwal,26,Female,Surat,Gujarat,9609306853,priya.agarwal68@outlook.com,15-09-2024,Telugu,Smart TV
C0399,Sachin Shah,21,Male,Howrah,West Bengal,8515381447,sachin.shah95@gmail.com,2024-10-08,Bengali,Mobile
C0400,Payal Chopra,18,Female,Kanpur,Uttar Pradesh,7510526501,payal.chopra68@gmail.com,2024-06-10,Gujarati,Mobile
C0401,Prashant Menon,41,Male,Warangal,Telangana,8841772256,prashant.menon91@gmail.com,2023-07-23,Telugu,Tablet
C0402,Pankaj Patel,30,Male,Surat,Gujarat,7167872568,pankaj.patel50@yahoo.com,2023-05-15,Hindi,Smart TV
C0403,Omkar Sharma,33,Male,Pune,Maharashtra,7690674471,omkar.sharma20@yahoo.com,2024-06-07,Tamil,Laptop
C0404,Tejas Agarwal,24,Other,Patna,Bihar,8392312604,tejas.agarwal55@outlook.com,2023-01-19,Hindi,Tablet
C0405,Manish Menon,45,Male,Surat,Gujarat,6041454563,manish.menon6@gmail.com,01-01-2023,Kannada,Laptop
C0406,Rohit Joshi,34,Male,Surat,Gujarat,7110825559,rohit.joshi84@gmail.com,2023-10-10,Tamil,Smart TV
C0407,Ruhi Mehta,59,Female,Bengaluru,Karnataka,9189547382,ruhi.mehta71@gmail.com,2023-09-16,Punjabi,Laptop
C0408,Tanya Mehta,22,Female,Surat,Gujarat,9294240903,tanya.mehta88@yahoo.com,2024-06-29,Telugu,Tablet
C0409,Preeti Naidu,43,Female,Kanpur,Uttar Pradesh,8029390878,preeti.naidu39@yahoo.com,2023-08-14,Tamil,Smart TV
C0410,Kartik Chatterjee,58,Male,Gurgaon,Haryana,7240338105,kartik.chatterjee42@yahoo.com,2023-03-27,Bengali,Smart TV
C0411,Aditya Yadav,58,Male,Mumbai,Maharashtra,7240891649,aditya.yadav29@gmail.com,2023-11-29,English,Smart TV
C0412,Vijay Pandey,48,Male,Nagpur,Maharashtra,6223972404,vijay.pandey51@gmail.com,2024-09-14,English,Smart TV
